Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Name,Customer Segment,Department Name,Market,Order City,Order Country,order date (DateOrders),Order Id,Order Item Id,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order Status,Product Name,Product Price,shipping date (DateOrders),Shipping Mode
TRANSFER,4,4,0.57,44.98,Shipping on time,0,Indoor/Outdoor Games,Corporate,Fan Shop,Pacific Asia,New Zealand,New Zealand,11/22/2015 17:09,3862,7840,5.0,0.1,49.98,1,49.98,44.98,0.57,Oceania,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,11/26/2015 17:09,Standard Class
TRANSFER,4,4,-9.17,321.2,Shipping on time,0,Electronics,Corporate,Technology,Pacific Asia,New Zealand,New Zealand,11/22/2015 17:09,3862,7841,6.55,0.02,327.75,1,327.75,321.2,-9.17,Oceania,PENDING_PAYMENT,Smart watch,327.75,11/26/2015 17:09,Standard Class
DEBIT,2,1,27.64,57.59,Late delivery,1,Cleats,Consumer,Apparel,LATAM,Dominican Republic,Dominican Republic,8/12/2016 4:57,3863,7842,2.4,0.04,59.99,1,59.99,57.59,27.64,Caribbean,CLOSED,Perfect Fitness Perfect Rip Deck,59.99,8/14/2016 4:57,First Class
DEBIT,2,1,13.76,45.48,Late delivery,1,Indoor/Outdoor Games,Consumer,Fan Shop,LATAM,Dominican Republic,Dominican Republic,8/12/2016 4:57,3863,7843,4.5,0.09,49.98,1,49.98,45.48,13.76,Caribbean,CLOSED,O'Brien Men's Neoprene Life Vest,49.98,8/14/2016 4:57,First Class
DEBIT,2,1,9.47,31.99,Late delivery,1,Girls' Apparel,Consumer,Apparel,LATAM,Dominican Republic,Dominican Republic,8/12/2016 4:57,3863,7844,8.0,0.2,39.99,1,39.99,31.99,9.47,Caribbean,CLOSED,Under Armour Girls' Toddler Spine Surge Runni,39.99,8/14/2016 4:57,First Class
DEBIT,2,1,-6.59,48.0,Late delivery,1,Women's Apparel,Consumer,Golf,LATAM,Dominican Republic,Dominican Republic,8/12/2016 4:57,3863,7845,2.0,0.04,50.0,1,50.0,48.0,-6.59,Caribbean,CLOSED,Nike Men's Dri-FIT Victory Golf Polo,50.0,8/14/2016 4:57,First Class
DEBIT,3,4,-76.19,227.5,Advance shipping,0,Women's Apparel,Consumer,Golf,Europe,Germany,Germany,5/22/2017 0:43,3864,7846,22.5,0.09,50.0,5,250.0,227.5,-76.19,Western Europe,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,5/25/2017 0:43,Standard Class
TRANSFER,4,4,-24.96,237.41,Shipping on time,0,Indoor/Outdoor Games,Consumer,Fan Shop,USCA,Canada,Canada,5/21/2015 1:32,3865,7847,12.49,0.05,49.98,5,249.9,237.41,-24.96,Canada,PROCESSING,O'Brien Men's Neoprene Life Vest,49.98,5/25/2015 1:32,Standard Class
TRANSFER,4,4,-5.06,90.95,Shipping on time,0,Golf Gloves,Consumer,Golf,USCA,Canada,Canada,5/21/2015 1:32,3865,7848,9.0,0.09,19.99,5,99.95,90.95,-5.06,Canada,PROCESSING,Glove It Women's Imperial Golf Glove,19.99,5/25/2015 1:32,Standard Class
DEBIT,4,4,46.09,293.97,Shipping on time,0,Cardio Equipment,Home Office,Footwear,LATAM,Cuba,Cuba,5/14/2016 11:40,3866,7849,6.0,0.02,99.99,3,299.97,293.97,46.09,Caribbean,PROCESSING,Nike Men's Free 5.0+ Running Shoe,99.99,5/18/2016 11:40,Standard Class
DEBIT,2,1,5.54,143.94,Late delivery,1,Indoor/Outdoor Games,Home Office,Fan Shop,Europe,Sweden,Sweden,12/25/2016 16:09,3867,7850,6.0,0.04,49.98,3,149.94,143.94,5.54,Northern Europe,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,12/27/2016 16:09,First Class
TRANSFER,5,4,27.95,105.6,Late delivery,1,Golf Gloves,Consumer,Golf,LATAM,Brazil,Brazil,4/24/2015 21:45,3868,7851,4.4,0.04,22.0,5,110.0,105.6,27.95,South America,PENDING,Hirzl Women's Soffft Flex Golf Glove,22.0,4/29/2015 21:45,Standard Class
DEBIT,5,4,-6.93,47.99,Late delivery,1,Golf Balls,Corporate,Golf,LATAM,Guatemala,Guatemala,12/7/2016 9:12,3869,7852,0.0,0.0,47.99,1,47.99,47.99,-6.93,Central America,COMPLETE,Titleist Pro V1 High Numbers Golf Balls,47.99,12/12/2016 9:12,Standard Class
DEBIT,5,4,-1.99,132.79,Late delivery,1,Soccer,Corporate,Fan Shop,LATAM,Guatemala,Guatemala,12/7/2016 9:12,3869,7853,27.2,0.17,159.99,1,159.99,132.79,-1.99,Central America,COMPLETE,adidas Brazuca 2014 Official Match Ball,159.99,12/12/2016 9:12,Standard Class
DEBIT,5,4,-12.75,41.48,Late delivery,1,Indoor/Outdoor Games,Corporate,Fan Shop,LATAM,Guatemala,Guatemala,12/7/2016 9:12,3869,7854,8.5,0.17,49.98,1,49.98,41.48,-12.75,Central America,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,12/12/2016 9:12,Standard Class
DEBIT,5,4,80.23,169.99,Late delivery,1,Water Sports,Corporate,Fan Shop,LATAM,Guatemala,Guatemala,12/7/2016 9:12,3869,7855,30.0,0.15,199.99,1,199.99,169.99,80.23,Central America,COMPLETE,Pelican Sunstream 100 Kayak,199.99,12/12/2016 9:12,Standard Class
PAYMENT,5,2,54.79,212.49,Late delivery,1,Camping & Hiking,Consumer,Outdoors,LATAM,Guatemala,Guatemala,7/26/2017 15:07,3870,7856,37.5,0.15,249.99,1,249.99,212.49,54.79,Central America,COMPLETE,Coleman 8-Person Instant Tent,249.99,7/31/2017 15:07,Second Class
CASH,5,4,98.0,195.99,Late delivery,1,Water Sports,Corporate,Fan Shop,LATAM,Honduras,Honduras,2/7/2016 7:12,3871,7857,4.0,0.02,199.99,1,199.99,195.99,98.0,Central America,ON_HOLD,Pelican Sunstream 100 Kayak,199.99,2/12/2016 7:12,Standard Class
PAYMENT,6,4,10.02,85.0,Late delivery,1,Women's Apparel,Corporate,Golf,Pacific Asia,Turkey,Turkey,1/2/2017 19:30,3872,7858,15.0,0.15,50.0,2,100.0,85.0,10.02,West Asia,CLOSED,Nike Men's Dri-FIT Victory Golf Polo,50.0,1/8/2017 19:30,Standard Class
PAYMENT,6,4,-1.45,34.29,Late delivery,1,Accessories,Corporate,Outdoors,Pacific Asia,Turkey,Turkey,1/2/2017 19:30,3872,7859,0.7,0.02,34.99,1,34.99,34.29,-1.45,West Asia,CLOSED,Under Armour Hustle Storm Medium Duffle Bag,34.99,1/8/2017 19:30,Standard Class
PAYMENT,6,4,173.25,346.49,Late delivery,1,Electronics,Corporate,Outdoors,Pacific Asia,Turkey,Turkey,1/2/2017 19:30,3872,7860,3.5,0.01,349.99,1,349.99,346.49,173.25,West Asia,CLOSED,Garmin Forerunner 910XT GPS Watch,349.99,1/8/2017 19:30,Standard Class
PAYMENT,6,4,168.62,469.99,Late delivery,1,Accessories,Corporate,Outdoors,Pacific Asia,Turkey,Turkey,1/2/2017 19:30,3872,7861,30.0,0.06,499.99,1,499.99,469.99,168.62,West Asia,CLOSED,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,499.99,1/8/2017 19:30,Standard Class
DEBIT,6,2,-4.04,28.2,Late delivery,1,Men's Clothing,Corporate,Apparel,Pacific Asia,Thailand,Thailand,4/1/2017 1:55,3873,7862,1.8,0.06,30.0,1,30.0,28.2,-4.04,Southeast Asia,PENDING_PAYMENT,Columbia Men's PFG Anchor Tough T-Shirt,30.0,4/7/2017 1:55,Second Class
DEBIT,3,4,2.75,49.19,Advance shipping,0,Cleats,Consumer,Apparel,Europe,United Kingdom,United Kingdom,12/25/2015 6:46,3874,7863,10.8,0.18,59.99,1,59.99,49.19,2.75,Northern Europe,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,12/28/2015 6:46,Standard Class
DEBIT,3,4,-14.68,509.99,Advance shipping,0,Fitness Accessories,Consumer,Fitness,Europe,United Kingdom,United Kingdom,12/25/2015 6:46,3874,7864,90.0,0.15,599.99,1,599.99,509.99,-14.68,Northern Europe,COMPLETE,Bowflex SelectTech 1090 Dumbbells,599.99,12/28/2015 6:46,Standard Class
DEBIT,4,4,6.64,54.0,Shipping on time,0,Men's Clothing,Consumer,Apparel,USCA,United States,United States,1/27/2017 7:46,3875,7865,6.0,0.1,30.0,2,60.0,54.0,6.64,US Center,PROCESSING,Columbia Men's PFG Anchor Tough T-Shirt,30.0,1/31/2017 7:46,Standard Class
DEBIT,4,4,35.89,237.55,Shipping on time,0,Golf Balls,Consumer,Golf,USCA,United States,United States,1/27/2017 7:46,3875,7866,2.4,0.01,47.99,5,239.95,237.55,35.89,US Center,PROCESSING,Titleist Pro V1 High Numbers Golf Balls,47.99,1/31/2017 7:46,Standard Class
DEBIT,4,4,-11.55,89.99,Shipping on time,0,Cardio Equipment,Home Office,Footwear,LATAM,Colombia,Colombia,6/12/2015 1:05,3876,7867,10.0,0.1,99.99,1,99.99,89.99,-11.55,South America,PENDING_PAYMENT,Nike Men's Free 5.0+ Running Shoe,99.99,6/16/2015 1:05,Standard Class
DEBIT,4,4,23.88,118.29,Shipping on time,0,Men's Footwear,Home Office,Apparel,LATAM,Colombia,Colombia,6/12/2015 1:05,3876,7868,11.7,0.09,129.99,1,129.99,118.29,23.88,South America,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,6/16/2015 1:05,Standard Class
DEBIT,4,4,-0.22,44.0,Shipping on time,0,Women's Apparel,Home Office,Golf,LATAM,Colombia,Colombia,6/12/2015 1:05,3876,7869,6.0,0.12,50.0,1,50.0,44.0,-0.22,South America,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,6/16/2015 1:05,Standard Class
DEBIT,4,4,130.07,494.99,Shipping on time,0,Accessories,Home Office,Outdoors,LATAM,Colombia,Colombia,6/12/2015 1:05,3876,7870,5.0,0.01,499.99,1,499.99,494.99,130.07,South America,PENDING_PAYMENT,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,499.99,6/16/2015 1:05,Standard Class
TRANSFER,3,2,-7.57,49.48,Late delivery,1,Indoor/Outdoor Games,Consumer,Fan Shop,Europe,Spain,Spain,3/6/2016 6:02,3877,7871,0.5,0.01,49.98,1,49.98,49.48,-7.57,Southern Europe,PENDING,O'Brien Men's Neoprene Life Vest,49.98,3/9/2016 6:02,Second Class
DEBIT,4,4,1.48,19.99,Shipping on time,0,Golf Gloves,Consumer,Golf,Europe,Ukraine,Ukraine,11/20/2016 18:17,3878,7872,0.0,0.0,19.99,1,19.99,19.99,1.48,Eastern Europe,PENDING_PAYMENT,Glove It Women's Imperial Golf Glove,19.99,11/24/2016 18:17,Standard Class
DEBIT,2,1,-14.16,56.99,Late delivery,1,Cleats,Corporate,Apparel,Pacific Asia,Japan,Japan,7/16/2017 21:28,3879,7873,3.0,0.05,59.99,1,59.99,56.99,-14.16,Eastern Asia,PROCESSING,Perfect Fitness Perfect Rip Deck,59.99,7/18/2017 21:28,First Class
DEBIT,2,1,-5.71,21.12,Late delivery,1,Golf Gloves,Corporate,Golf,Pacific Asia,Japan,Japan,7/16/2017 21:28,3879,7874,0.88,0.04,22.0,1,22.0,21.12,-5.71,Eastern Asia,PROCESSING,Hirzl Women's Soffft Flex Golf Glove,22.0,7/18/2017 21:28,First Class
DEBIT,2,1,24.7,179.95,Late delivery,1,Girls' Apparel,Corporate,Apparel,Pacific Asia,Japan,Japan,7/16/2017 21:28,3879,7875,20.0,0.1,39.99,5,199.95,179.95,24.7,Eastern Asia,PROCESSING,Under Armour Girls' Toddler Spine Surge Runni,39.99,7/18/2017 21:28,First Class
DEBIT,2,1,-0.97,24.0,Late delivery,1,Men's Clothing,Corporate,Apparel,Pacific Asia,Japan,Japan,7/16/2017 21:28,3879,7876,6.0,0.2,30.0,1,30.0,24.0,-0.97,Eastern Asia,PROCESSING,Columbia Men's PFG Anchor Tough T-Shirt,30.0,7/18/2017 21:28,First Class
PAYMENT,6,4,-3.85,23.74,Late delivery,1,Golf Gloves,Corporate,Golf,LATAM,Haiti,Haiti,9/20/2015 17:34,3880,7877,1.25,0.05,24.99,1,24.99,23.74,-3.85,Caribbean,COMPLETE,Team Golf Pittsburgh Steelers Putter Grip,24.99,9/26/2015 17:34,Standard Class
DEBIT,4,4,-22.12,40.79,Shipping on time,0,Golf Balls,Consumer,Golf,Europe,Ukraine,Ukraine,10/14/2015 4:35,3881,7878,7.2,0.15,47.99,1,47.99,40.79,-22.12,Eastern Europe,COMPLETE,Titleist Pro V1 High Numbers Golf Balls,47.99,10/18/2015 4:35,Standard Class
DEBIT,4,4,7.86,132.79,Shipping on time,0,Soccer,,Fan Shop,Europe,Ukraine,Ukraine,10/14/2015 4:35,3881,7879,27.2,0.17,159.99,1,159.99,132.79,7.86,Eastern Europe,COMPLETE,adidas Brazuca 2014 Official Match Ball,159.99,10/18/2015 4:35,Standard Class
DEBIT,4,4,-37.71,116.99,Shipping on time,0,Men's Footwear,Consumer,Apparel,Europe,Ukraine,Ukraine,10/14/2015 4:35,3881,7880,13.0,0.1,129.99,1,129.99,116.99,-37.71,Eastern Europe,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,10/18/2015 4:35,Standard Class
DEBIT,4,4,32.68,89.99,Shipping on time,0,Cardio Equipment,Consumer,Footwear,Europe,Ukraine,Ukraine,10/14/2015 4:35,3881,7881,10.0,0.1,99.99,1,99.99,89.99,32.68,Eastern Europe,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,10/18/2015 4:35,Standard Class
DEBIT,4,4,-82.33,299.98,Shipping on time,0,Fishing,Consumer,Fan Shop,Europe,Ukraine,Ukraine,10/14/2015 4:35,3881,7882,100.0,0.25,399.98,1,399.98,299.98,-82.33,Eastern Europe,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.98,10/18/2015 4:35,Standard Class
DEBIT,6,4,75.81,563.99,Late delivery,1,Fitness Accessories,Home Office,Fitness,Pacific Asia,South Korea,South Korea,7/11/2015 18:32,3882,7883,36.0,0.06,599.99,1,599.99,563.99,75.81,Eastern Asia,PENDING_PAYMENT,Bowflex SelectTech 1090 Dumbbells,599.99,7/17/2015 18:32,Standard Class
PAYMENT,6,4,96.0,191.99,Late delivery,1,Water Sports,Consumer,Fan Shop,Europe,Italy,Italy,9/7/2015 18:03,3883,7884,8.0,0.04,199.99,1,199.99,191.99,96.0,Southern Europe,ON_HOLD,Pelican Sunstream 100 Kayak,199.99,9/13/2015 18:03,Standard Class
PAYMENT,0,0,24.75,49.5,Shipping on time,0,Women's Apparel,Home Office,Golf,Pacific Asia,Thailand,Thailand,6/14/2017 11:17,3884,7885,0.5,0.01,50.0,1,50.0,49.5,24.75,Southeast Asia,CLOSED,Nike Men's Dri-FIT Victory Golf Polo,50.0,6/14/2017 11:17,Same Day
PAYMENT,5,2,5.4,379.98,Late delivery,1,Fishing,Corporate,Fan Shop,Africa,Egypt,Egypt,1/10/2017 20:05,3885,7886,20.0,0.05,399.98,1,399.98,379.98,5.4,North Africa,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.98,1/15/2017 20:05,Second Class
PAYMENT,5,2,2.72,143.94,Late delivery,1,Indoor/Outdoor Games,Corporate,Fan Shop,Africa,Egypt,Egypt,1/10/2017 20:05,3885,7887,6.0,0.04,49.98,3,149.94,143.94,2.72,North Africa,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,1/15/2017 20:05,Second Class
PAYMENT,1,0,-3.16,20.49,Late delivery,1,Golf Gloves,Corporate,Golf,LATAM,Colombia,Colombia,7/14/2016 11:30,3886,7888,4.5,0.18,24.99,1,24.99,20.49,-3.16,South America,PENDING_PAYMENT,Team Golf Pittsburgh Steelers Putter Grip,24.99,7/15/2016 11:30,Same Day
PAYMENT,1,0,-1.9,187.43,Late delivery,1,Indoor/Outdoor Games,Corporate,Fan Shop,LATAM,Colombia,Colombia,7/14/2016 11:30,3886,7889,62.47,0.25,49.98,5,249.9,187.43,-1.9,South America,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,7/15/2016 11:30,Same Day
PAYMENT,5,4,6.68,24.9,Shipping canceled,0,Men's Clothing,Consumer,Apparel,Pacific Asia,Philippines,Philippines,4/26/2017 19:32,3887,7890,5.1,0.17,30.0,1,30.0,24.9,6.68,Southeast Asia,CANCELED,Columbia Men's PFG Anchor Tough T-Shirt,30.0,5/1/2017 19:32,Standard Class
PAYMENT,5,4,-20.99,128.69,Shipping canceled,0,Men's Footwear,Consumer,Apparel,Pacific Asia,Philippines,Philippines,4/26/2017 19:32,3887,7891,1.3,0.01,129.99,1,129.99,128.69,-20.99,Southeast Asia,CANCELED,Nike Men's CJ Elite 2 TD Football Cleat,129.99,5/1/2017 19:32,Standard Class
PAYMENT,5,4,26.43,149.38,Shipping canceled,0,Cleats,Consumer,Apparel,Pacific Asia,Philippines,Philippines,4/26/2017 19:32,3887,7892,30.59,0.17,59.99,3,179.97,149.38,26.43,Southeast Asia,CANCELED,Perfect Fitness Perfect Rip Deck,59.99,5/1/2017 19:32,Standard Class
CASH,6,4,-17.18,149.99,Late delivery,1,Water Sports,Consumer,Fan Shop,LATAM,Cuba,Cuba,8/6/2015 15:08,3888,7893,50.0,0.25,199.99,1,199.99,149.99,-17.18,Caribbean,PENDING,Pelican Sunstream 100 Kayak,199.99,8/12/2015 15:08,Standard Class
CASH,6,4,28.63,72.8,Late delivery,1,Golf Apparel,Consumer,Golf,LATAM,Cuba,Cuba,8/6/2015 15:08,3888,7894,7.2,0.09,80.0,1,80.0,72.8,28.63,Caribbean,PENDING,LIJA Women's Button Golf Dress,80.0,8/12/2015 15:08,Standard Class
TRANSFER,4,4,-0.24,491.99,Shipping on time,0,Fitness Accessories,Consumer,Fitness,Pacific Asia,Turkey,Turkey,3/8/2016 20:11,3889,7895,108.0,0.18,599.99,1,599.99,491.99,-0.24,West Asia,PENDING_PAYMENT,Bowflex SelectTech 1090 Dumbbells,599.99,3/12/2016 20:11,Standard Class
TRANSFER,4,4,-1.98,35.19,Shipping on time,0,Girls' Apparel,Consumer,Apparel,Pacific Asia,Turkey,Turkey,3/8/2016 20:11,3889,7896,4.8,0.12,39.99,1,39.99,35.19,-1.98,West Asia,PENDING_PAYMENT,Under Armour Girls' Toddler Spine Surge Runni,39.99,3/12/2016 20:11,Standard Class
TRANSFER,4,4,-11.33,115.2,Shipping on time,0,Men's Clothing,Consumer,Apparel,Pacific Asia,Turkey,Turkey,3/8/2016 20:11,3889,7897,4.8,0.04,30.0,4,120.0,115.2,-11.33,West Asia,PENDING_PAYMENT,Columbia Men's PFG Anchor Tough T-Shirt,30.0,3/12/2016 20:11,Standard Class
TRANSFER,4,4,13.48,293.98,Shipping on time,0,Camping & Hiking,Consumer,Fan Shop,Pacific Asia,Turkey,Turkey,3/8/2016 20:11,3889,7898,6.0,0.02,299.98,1,299.98,293.98,13.48,West Asia,PENDING_PAYMENT,Diamondback Women's Serene Classic Comfort Bi,299.98,3/12/2016 20:11,Standard Class
TRANSFER,4,4,0.28,20.02,Shipping on time,0,Golf Gloves,Consumer,Golf,Pacific Asia,Turkey,Turkey,3/8/2016 20:11,3889,7899,1.98,0.09,22.0,1,22.0,20.02,0.28,West Asia,PENDING_PAYMENT,Hirzl Women's Soffft Flex Golf Glove,22.0,3/12/2016 20:11,Standard Class
PAYMENT,6,2,34.3,103.99,Late delivery,1,Men's Footwear,Corporate,Apparel,Europe,Ukraine,Ukraine,1/3/2017 23:48,3890,7900,26.0,0.2,129.99,1,129.99,103.99,34.3,Eastern Europe,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,1/9/2017 23:48,Second Class
PAYMENT,6,2,-15.29,41.0,Late delivery,1,Women's Apparel,Corporate,Golf,Europe,Ukraine,Ukraine,1/3/2017 23:48,3890,7901,9.0,0.18,50.0,1,50.0,41.0,-15.29,Eastern Europe,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,1/9/2017 23:48,Second Class
PAYMENT,6,2,16.61,44.99,Late delivery,1,Cleats,Corporate,Apparel,Europe,Ukraine,Ukraine,1/3/2017 23:48,3890,7902,15.0,0.25,59.99,1,59.99,44.99,16.61,Eastern Europe,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,1/9/2017 23:48,Second Class
PAYMENT,6,2,5.0,40.98,Late delivery,1,Golf Gloves,,Golf,Europe,Ukraine,Ukraine,1/3/2017 23:48,3890,7903,9.0,0.18,24.99,2,49.98,40.98,5.0,Eastern Europe,COMPLETE,Team Golf Pittsburgh Steelers Putter Grip,24.99,1/9/2017 23:48,Second Class
PAYMENT,6,2,645.87,1500.0,Late delivery,1,Computers,Corporate,Technology,Europe,Ukraine,Ukraine,1/3/2017 23:48,3890,7904,0.0,0.0,1500.0,1,1500.0,1500.0,645.87,Eastern Europe,COMPLETE,Dell Laptop,1500.0,1/9/2017 23:48,Second Class
PAYMENT,3,4,23.76,205.0,Advance shipping,0,Women's Apparel,Home Office,Golf,LATAM,Haiti,Haiti,11/16/2017 0:31,3891,7905,45.0,0.18,50.0,5,250.0,205.0,23.76,Caribbean,ON_HOLD,Nike Men's Dri-FIT Victory Golf Polo,50.0,11/19/2017 0:31,Standard Class
DEBIT,2,2,9.43,41.5,Shipping on time,0,Women's Apparel,Consumer,Golf,Europe,Portugal,Portugal,11/22/2015 23:40,3892,7906,8.5,0.17,50.0,1,50.0,41.5,9.43,Southern Europe,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,11/24/2015 23:40,Second Class
CASH,2,2,27.65,158.39,Shipping on time,0,Soccer,Consumer,Fan Shop,Pacific Asia,Philippines,Philippines,6/15/2016 9:59,3893,7907,1.6,0.01,159.99,1,159.99,158.39,27.65,Southeast Asia,ON_HOLD,adidas Brazuca 2014 Official Match Ball,159.99,6/17/2016 9:59,Second Class
DEBIT,3,4,101.66,250.0,Advance shipping,0,Women's Apparel,Consumer,Golf,Europe,Spain,Spain,10/26/2017 5:21,3894,7908,0.0,0.0,50.0,5,250.0,250.0,101.66,Southern Europe,CLOSED,Nike Men's Dri-FIT Victory Golf Polo,50.0,10/29/2017 5:21,Standard Class
DEBIT,3,4,-14.14,107.97,Advance shipping,0,Girls' Apparel,Consumer,Apparel,Europe,Spain,Spain,10/26/2017 5:21,3894,7909,12.0,0.1,39.99,3,119.97,107.97,-14.14,Southern Europe,CLOSED,Under Armour Girls' Toddler Spine Surge Runni,39.99,10/29/2017 5:21,Standard Class
TRANSFER,2,1,-30.37,74.99,Late delivery,1,Cardio Equipment,Corporate,Footwear,LATAM,Brazil,Brazil,10/6/2016 22:51,3895,7910,25.0,0.25,99.99,1,99.99,74.99,-30.37,South America,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,10/8/2016 22:51,First Class
DEBIT,4,4,72.82,249.99,Shipping canceled,0,Camping & Hiking,Consumer,Outdoors,Europe,United Kingdom,United Kingdom,7/29/2015 3:42,3896,7911,0.0,0.0,249.99,1,249.99,249.99,72.82,Northern Europe,CANCELED,Coleman 8-Person Instant Tent,249.99,8/2/2015 3:42,Standard Class
DEBIT,0,0,179.14,819.99,Shipping on time,0,Cardio Equipment,Consumer,Fitness,Europe,Ireland,Ireland,11/26/2016 21:19,3897,7912,180.0,0.18,999.99,1,999.99,819.99,179.14,Northern Europe,PENDING_PAYMENT,SOLE E35 Elliptical,999.99,11/26/2016 21:19,Same Day
DEBIT,0,0,96.61,293.95,Shipping on time,0,Cleats,Consumer,Apparel,Europe,Ireland,Ireland,11/26/2016 21:19,3897,7913,6.0,0.02,59.99,5,299.95,293.95,96.61,Northern Europe,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99,11/26/2016 21:19,Same Day
DEBIT,0,0,14.31,88.0,Shipping on time,0,Women's Apparel,Consumer,Golf,Europe,Ireland,Ireland,11/26/2016 21:19,3897,7914,12.0,0.12,50.0,2,100.0,88.0,14.31,Northern Europe,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,11/26/2016 21:19,Same Day
CASH,3,4,87.25,290.49,Advance shipping,0,Electronics,Corporate,Outdoors,Pacific Asia,New Zealand,New Zealand,7/18/2017 17:42,3898,7915,59.5,0.17,349.99,1,349.99,290.49,87.25,Oceania,PENDING,Garmin Forerunner 910XT GPS Watch,349.99,7/21/2017 17:42,Standard Class
CASH,3,4,-0.55,36.39,Advance shipping,0,Girls' Apparel,Corporate,Apparel,Pacific Asia,New Zealand,New Zealand,7/18/2017 17:42,3898,7916,3.6,0.09,39.99,1,39.99,36.39,-0.55,Oceania,PENDING,Under Armour Girls' Toddler Spine Surge Runni,39.99,7/21/2017 17:42,Standard Class
DEBIT,4,4,-148.45,527.99,Shipping on time,0,Fitness Accessories,Corporate,Fitness,LATAM,Brazil,Brazil,12/10/2017 4:23,3899,7917,72.0,0.12,599.99,1,599.99,527.99,-148.45,South America,PENDING_PAYMENT,Bowflex SelectTech 1090 Dumbbells,599.99,12/14/2017 4:23,Standard Class
DEBIT,4,4,-30.83,150.0,Shipping on time,0,Women's Apparel,Corporate,Golf,LATAM,Brazil,Brazil,12/10/2017 4:23,3899,7918,0.0,0.0,50.0,3,150.0,150.0,-30.83,South America,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,12/14/2017 4:23,Standard Class
TRANSFER,4,4,-33.14,56.23,Shipping on time,0,Golf Gloves,Consumer,Golf,USCA,United States,United States,2/2/2016 11:25,3900,7919,18.74,0.25,24.99,3,74.97,56.23,-33.14,West of USA,COMPLETE,Team Golf Pittsburgh Steelers Putter Grip,24.99,2/6/2016 11:25,Standard Class
TRANSFER,5,4,2.31,27.3,Late delivery,1,Men's Clothing,Home Office,Apparel,Africa,Egypt,Egypt,5/8/2016 16:35,3901,7920,2.7,0.09,30.0,1,30.0,27.3,2.31,North Africa,PENDING_PAYMENT,Columbia Men's PFG Anchor Tough T-Shirt,30.0,5/13/2016 16:35,Standard Class
TRANSFER,5,4,5.5,24.99,Late delivery,1,Golf Gloves,Home Office,Golf,Africa,Egypt,Egypt,5/8/2016 16:35,3901,7921,0.0,0.0,24.99,1,24.99,24.99,5.5,North Africa,PENDING_PAYMENT,Team Golf Pittsburgh Steelers Putter Grip,24.99,5/13/2016 16:35,Standard Class
TRANSFER,5,4,182.71,489.99,Late delivery,1,Accessories,Home Office,Outdoors,Africa,Egypt,Egypt,5/8/2016 16:35,3901,7922,10.0,0.02,499.99,1,499.99,489.99,182.71,North Africa,PENDING_PAYMENT,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,499.99,5/13/2016 16:35,Standard Class
TRANSFER,5,4,16.94,84.99,Late delivery,1,Cardio Equipment,Home Office,Footwear,Africa,Egypt,Egypt,5/8/2016 16:35,3901,7923,15.0,0.15,99.99,1,99.99,84.99,16.94,North Africa,PENDING_PAYMENT,Nike Men's Free 5.0+ Running Shoe,99.99,5/13/2016 16:35,Standard Class
TRANSFER,2,4,50.0,100.0,Advance shipping,0,Women's Apparel,Home Office,Golf,Europe,Ireland,Ireland,11/15/2017 12:17,3902,7924,0.0,0.0,50.0,2,100.0,100.0,50.0,Northern Europe,ON_HOLD,Nike Men's Dri-FIT Victory Golf Polo,50.0,11/17/2017 12:17,Standard Class
